ts,open,high,low,close,volume
2026-03-11 10:30,5.01,5.04,5.01,5.02,12062500
2026-03-11 11:30,5.02,5.04,5.0,5.03,8504110
2026-03-11 12:00,5.03,5.03,5.02,5.03,1234000
2026-03-11 14:00,5.03,5.04,5.01,5.03,5686540
2026-03-11 15:00,5.03,5.03,5.01,5.01,6525282
2026-03-11 16:00,5.02,5.02,4.99,5.01,12418000
2026-03-12 10:30,5.01,5.04,5.0,5.02,8444050
2026-03-12 11:30,5.02,5.02,4.99,5.0,5272000
2026-03-12 12:00,4.99,5.0,4.99,5.0,2086000
2026-03-12 14:00,4.99,5.0,4.98,4.99,6398000
2026-03-12 15:00,5.0,5.0,4.98,4.99,4999400
2026-03-12 16:00,5.0,5.01,4.99,5.01,8004000
2026-03-13 10:30,5.0,5.05,5.0,5.04,8286000
2026-03-13 11:30,5.04,5.06,5.03,5.05,7572119
2026-03-13 12:00,5.06,5.06,5.05,5.05,1580000
2026-03-13 14:00,5.05,5.12,5.05,5.11,13259136
2026-03-13 15:00,5.11,5.14,5.08,5.09,21710000
2026-03-13 16:00,5.09,5.1,5.06,5.09,16634000
2026-03-16 10:30,5.12,5.15,5.09,5.11,7158000
2026-03-16 11:30,5.11,5.12,5.09,5.09,4694001
2026-03-16 12:00,5.09,5.11,5.09,5.11,2114000
2026-03-16 14:00,5.11,5.12,5.08,5.1,6726000
2026-03-16 15:00,5.09,5.11,5.08,5.1,2810000
2026-03-16 16:00,5.1,5.11,5.06,5.1,5678000
2026-03-17 10:30,5.09,5.17,5.09,5.15,14772000
2026-03-17 11:30,5.15,5.17,5.13,5.16,8519362
2026-03-17 12:00,5.17,5.17,5.15,5.15,5310000
2026-03-17 14:00,5.16,5.17,5.14,5.16,7417300
2026-03-17 15:00,5.15,5.16,5.14,5.16,8950000
2026-03-17 16:00,5.16,5.16,5.11,5.14,12172000
2026-03-18 10:30,5.11,5.16,5.11,5.13,6144000
2026-03-18 11:30,5.14,5.16,5.11,5.11,5626100
2026-03-18 12:00,5.12,5.12,5.1,5.1,598000
2026-03-18 14:00,5.12,5.15,5.1,5.14,3616000
2026-03-18 15:00,5.14,5.14,5.13,5.13,2284000
2026-03-18 16:00,5.14,5.16,5.11,5.13,18650931
2026-03-19 10:30,5.11,5.15,5.08,5.14,12040000
2026-03-19 11:30,5.15,5.16,5.11,5.12,6820000
2026-03-19 12:00,5.12,5.13,5.12,5.12,2122000
2026-03-19 14:00,5.13,5.13,5.09,5.12,9460000
2026-03-19 15:00,5.11,5.12,5.09,5.11,4296000
2026-03-19 16:00,5.11,5.15,5.1,5.14,14358000
2026-03-20 10:30,5.11,5.13,5.0,5.0,13768000
2026-03-20 11:30,5.01,5.05,5.01,5.04,15217285
2026-03-20 12:00,5.04,5.04,5.02,5.04,2628000
2026-03-20 14:00,5.04,5.07,5.03,5.07,14026000
2026-03-20 15:00,5.06,5.08,5.03,5.04,9367592
2026-03-20 16:00,5.04,5.08,5.01,5.07,35952071
2026-03-23 10:30,5.03,5.03,4.97,5.0,11494000
2026-03-23 11:30,5.01,5.01,4.95,4.97,13522150
2026-03-23 12:00,4.97,4.97,4.94,4.95,4860000
2026-03-23 14:00,4.94,4.97,4.93,4.96,21596000
2026-03-23 15:00,4.96,4.96,4.94,4.95,16445198
2026-03-23 16:00,4.95,5.0,4.93,4.97,35686000
2026-03-24 10:30,4.98,5.0,4.89,4.92,21708000
2026-03-24 11:30,4.92,4.94,4.91,4.92,11318000
2026-03-24 12:00,4.92,4.93,4.91,4.91,2380000
2026-03-24 14:00,4.92,4.92,4.88,4.9,11269999
2026-03-24 15:00,4.89,4.91,4.89,4.9,12662400
2026-03-24 16:00,4.89,4.92,4.87,4.89,19773144
2026-03-25 10:30,4.87,4.96,4.84,4.93,27362000
2026-03-25 11:30,4.93,4.94,4.92,4.93,4939915
2026-03-25 12:00,4.94,4.94,4.92,4.92,1482000
2026-03-25 14:00,4.92,4.93,4.88,4.9,7809744
2026-03-25 15:00,4.89,4.9,4.87,4.88,8600350
2026-03-25 16:00,4.87,4.93,4.87,4.91,12461300
2026-03-26 10:30,4.92,4.92,4.87,4.9,12364250
2026-03-26 11:30,4.9,4.92,4.88,4.9,8152000
2026-03-26 12:00,4.9,4.91,4.89,4.89,964000
2026-03-26 14:00,4.89,4.91,4.88,4.9,4504000
2026-03-26 15:00,4.9,4.91,4.88,4.9,6720000
2026-03-26 16:00,4.9,4.92,4.86,4.88,11178000
2026-03-27 10:30,4.88,4.9,4.86,4.87,5188000
2026-03-27 11:30,4.87,4.88,4.86,4.86,2942000
2026-03-27 12:00,4.86,4.88,4.86,4.87,2172000
2026-03-27 14:00,4.87,4.89,4.87,4.87,3992398
2026-03-27 15:00,4.87,4.88,4.86,4.87,3808000
2026-03-27 16:00,4.86,4.89,4.85,4.86,11959488
2026-03-30 10:30,4.81,4.83,4.76,4.77,15915013
2026-03-30 11:30,4.77,4.81,4.76,4.8,9457899
2026-03-30 12:00,4.8,4.8,4.76,4.77,6898000
2026-03-30 14:00,4.77,4.78,4.75,4.78,8856157
2026-03-30 15:00,4.78,4.79,4.77,4.79,8696000
2026-03-30 16:00,4.79,4.82,4.76,4.78,15207108
2026-03-31 10:30,4.78,4.83,4.75,4.78,11910000
2026-03-31 11:30,4.77,4.78,4.76,4.77,3394500
2026-03-31 12:00,4.76,4.77,4.76,4.76,1672000
2026-03-31 14:00,4.77,4.8,4.76,4.79,6454000
2026-03-31 15:00,4.8,4.81,4.79,4.8,6410500
2026-03-31 16:00,4.8,4.83,4.78,4.83,6070000
2026-04-01 10:30,4.85,4.9,4.85,4.9,7714000
2026-04-01 11:30,4.89,4.9,4.86,4.89,4540050
2026-04-01 12:00,4.89,4.9,4.88,4.89,960000
2026-04-01 14:00,4.88,4.91,4.88,4.9,4191400
2026-04-01 15:00,4.9,4.91,4.89,4.89,3076000
2026-04-01 16:00,4.89,4.9,4.84,4.88,10436907
2026-04-02 10:30,4.85,4.89,4.85,4.88,4660894
2026-04-02 11:30,4.88,4.89,4.86,4.88,3082200
2026-04-02 12:00,4.88,4.88,4.87,4.87,418000
2026-04-02 14:00,4.87,4.89,4.85,4.88,5788000
2026-04-02 15:00,4.88,4.9,4.87,4.89,4813000
2026-04-02 16:00,4.89,4.9,4.85,4.88,21062000
2026-04-08 10:30,4.9,4.97,4.9,4.95,15070000
2026-04-08 11:30,4.95,4.96,4.94,4.95,9542939
2026-04-08 12:00,4.95,4.95,4.93,4.93,1938000
2026-04-08 14:00,4.94,4.95,4.93,4.94,5090000
2026-04-08 15:00,4.94,4.94,4.92,4.93,7947202
2026-04-08 16:00,4.92,4.93,4.89,4.92,16564750
2026-04-09 10:30,4.93,4.95,4.9,4.94,7792400
2026-04-09 11:30,4.93,4.96,4.93,4.95,8426000
2026-04-09 12:00,4.95,4.96,4.94,4.95,1968000
2026-04-09 14:00,4.95,5.01,4.95,4.98,13574770
2026-04-09 15:00,4.98,4.99,4.97,4.97,8266000
2026-04-09 16:00,4.97,4.98,4.92,4.96,14196061
2026-04-10 10:30,4.96,5.01,4.96,4.99,7248000
2026-04-10 11:30,5.0,5.0,4.98,4.99,1314005
2026-04-10 12:00,4.99,4.99,4.98,4.98,836000
2026-04-10 14:00,4.99,5.0,4.98,5.0,1972115
2026-04-10 15:00,4.99,5.0,4.99,5.0,2010000
2026-04-10 16:00,4.99,5.0,4.97,4.99,13090000
2026-04-13 10:30,5.0,5.0,4.98,4.98,5688000
2026-04-13 11:30,4.98,4.99,4.98,4.98,1174000
2026-04-13 12:00,4.98,4.99,4.98,4.98,467873
2026-04-13 14:00,4.98,4.99,4.97,4.99,4844340
2026-04-13 15:00,4.99,5.0,4.98,5.0,2368000
2026-04-13 16:00,5.0,5.02,4.99,5.01,7334000
2026-04-14 10:30,5.01,5.03,5.0,5.01,6979010
2026-04-14 11:30,5.01,5.02,4.99,4.99,3838000
2026-04-14 12:00,4.99,5.0,4.99,4.99,326000
2026-04-14 14:00,4.99,5.0,4.96,4.96,4430000
2026-04-14 15:00,4.96,4.98,4.96,4.96,2956000
2026-04-14 16:00,4.96,5.02,4.96,4.99,8726000
2026-04-15 10:30,5.0,5.0,4.96,4.97,6290600
2026-04-15 11:30,4.96,4.97,4.95,4.95,3932000
2026-04-15 12:00,4.95,4.95,4.92,4.93,4152176
2026-04-15 14:00,4.94,4.94,4.89,4.9,11830000
2026-04-15 15:00,4.89,4.9,4.88,4.88,16131300
2026-04-15 16:00,4.88,4.93,4.88,4.9,15505330
2026-04-16 10:30,4.91,4.91,4.86,4.87,12696000
2026-04-16 11:30,4.87,4.92,4.86,4.92,27140000
2026-04-16 12:00,4.91,4.92,4.9,4.92,4208000
2026-04-16 14:00,4.92,4.94,4.9,4.93,8489997
2026-04-16 15:00,4.93,4.94,4.89,4.89,13226421
2026-04-16 16:00,4.9,4.91,4.88,4.89,17255675
2026-04-17 10:30,4.9,4.91,4.87,4.89,9401873
2026-04-17 11:30,4.89,4.9,4.88,4.89,3956900
2026-04-17 12:00,4.88,4.9,4.88,4.89,2108000
2026-04-17 14:00,4.89,4.91,4.88,4.9,6025048
2026-04-17 15:00,4.91,4.91,4.89,4.91,6994000
2026-04-17 16:00,4.91,4.92,4.9,4.9,4616294
2026-04-20 10:30,4.91,4.92,4.88,4.89,7508000
2026-04-20 11:30,4.9,4.92,4.89,4.9,3599000
2026-04-20 12:00,4.91,4.92,4.9,4.91,832700
2026-04-20 14:00,4.92,4.92,4.9,4.91,4250000
2026-04-20 15:00,4.91,4.93,4.9,4.93,12043570
2026-04-20 16:00,4.93,4.96,4.92,4.95,11506000
2026-04-21 10:30,4.95,5.03,4.95,5.01,20542871
2026-04-21 11:30,5.0,5.04,5.0,5.04,17456000
2026-04-21 12:00,5.04,5.06,5.04,5.05,6728000
2026-04-21 14:00,5.05,5.06,5.01,5.03,16494000
2026-04-21 15:00,5.03,5.05,5.02,5.05,8922000
2026-04-21 16:00,5.05,5.07,5.02,5.05,13414000
2026-04-22 10:30,5.03,5.06,5.01,5.06,17424000
2026-04-22 11:30,5.06,5.07,5.04,5.07,11019606
2026-04-22 12:00,5.07,5.07,5.05,5.05,3166116
2026-04-22 14:00,5.05,5.06,5.04,5.04,6340000
2026-04-22 15:00,5.05,5.06,5.04,5.05,5164000
2026-04-22 16:00,5.04,5.06,5.01,5.03,9550000
2026-04-23 10:30,5.03,5.07,5.0,5.06,11681120
2026-04-23 11:30,5.06,5.12,5.05,5.1,19540000
2026-04-23 12:00,5.09,5.13,5.09,5.12,6010000
2026-04-23 14:00,5.12,5.13,5.08,5.11,13196000
2026-04-23 15:00,5.12,5.13,5.09,5.12,10074000
2026-04-23 16:00,5.12,5.15,5.11,5.11,18345000
2026-04-24 10:30,4.99,5.0,4.91,4.95,54358630
2026-04-24 11:30,4.96,4.97,4.9,4.96,28499718
2026-04-24 12:00,4.96,5.01,4.95,5.0,4968702
2026-04-24 14:00,5.01,5.01,4.97,5.01,13254000
2026-04-24 15:00,5.01,5.02,4.97,5.01,13988874
